X Z U W THETA OMEGA
0.000145906257634566 -0.0834154032725357 1.07165720161156e-05 -0.00612671717103312 60 0
0.000146013443032601 -0.0834766816941255 1.07205075893388e-05 -0.00612896714691629 60 0
0.00014612066778637 -0.083537982615474 1.07244431625724e-05 -0.0061312171227906 60 0
0.000146227931895872 -0.0835993060365813 1.07283787358165e-05 -0.00613346709865606 60 0
0.000146335235361106 -0.0836606519574471 1.07323143090711e-05 -0.00613571707451267 60 0
0.000146442578182074 -0.0837220203780715 1.07362498823362e-05 -0.00613796705036042 60 0
0.000146549960358774 -0.0837834112984543 1.07401854556117e-05 -0.00614021702619931 60 0
0.000146657381891208 -0.0838448247185954 1.07441210288978e-05 -0.00614246700202935 60 0
0.000146764842779376 -0.0839062606384948 1.07480566021944e-05 -0.00614471697785053 60 0
0.000146872343023277 -0.0839677190581524 1.07519921755016e-05 -0.00614696695366286 60 0
0.000146979882622911 -0.0840291999775681 1.07559277488193e-05 -0.00614921692946634 60 0
0.000147087461578279 -0.0840907033967417 1.07598633221476e-05 -0.00615146690526095 60 0
0.000147195079889381 -0.0841522293156733 1.07637988954865e-05 -0.00615371688104672 60 0
0.000147302737556217 -0.0842137777343626 1.0767734468836e-05 -0.00615596685682362 60 0
0.000147410434578787 -0.0842753486528097 1.07716700421961e-05 -0.00615821683259168 60 0
0.00014751817095709 -0.0843369420710144 1.07756056155668e-05 -0.00616046680835087 60 0
0.000147625946691129 -0.0843985579889767 1.07795411889481e-05 -0.00616271678410122 60 0
0.000147733761780901 -0.0844601964066964 1.07834767623401e-05 -0.0061649667598427 60 0
0.000147841616226408 -0.0845218573241735 1.07874123357428e-05 -0.00616721673557533 60 0
0.000147949510027649 -0.0845835407414079 1.07913479091561e-05 -0.00616946671129911 60 0
0.000148057443184625 -0.0846452466583995 1.07952834825802e-05 -0.00617171668701403 60 0
0.000148165415697335 -0.0847069750751482 1.07992190560149e-05 -0.0061739666627201 60 0
0.000148273427565781 -0.0847687259916538 1.08031546294604e-05 -0.00617621663841731 60 0
0.000148381478789961 -0.0848304994079165 1.08070902029166e-05 -0.00617846661410566 60 0
0.000148489569369876 -0.0848922953239359 1.08110257763835e-05 -0.00618071658978516 60 0
0.000148597699305526 -0.0849541137397121 1.08149613498612e-05 -0.00618296656545581 60 0
0.000148705868596912 -0.085015954655245 1.08188969233496e-05 -0.0061852165411176 60 0
0.000148814077244033 -0.0850778180705345 1.08228324968489e-05 -0.00618746651677053 60 0
0.000148922325246889 -0.0851397039855804 1.08267680703589e-05 -0.00618971649241461 60 0
0.000149030612605481 -0.0852016124003827 1.08307036438798e-05 -0.00619196646804984 60 0
0.000149138939319809 -0.0852635433149414 1.08346392174115e-05 -0.00619421644367621 60 0
0.000149247305389872 -0.0853254967292562 1.0838574790954e-05 -0.00619646641929372 60 0
0.000149355710815671 -0.0853874726433272 1.08425103645074e-05 -0.00619871639490238 60 0
0.000149464155597206 -0.0854494710571542 1.08464459380716e-05 -0.00620096637050218 60 0
0.000149572639734477 -0.0855114919707372 1.08503815116467e-05 -0.00620321634609313 60 0
0.000149681163227484 -0.085573535384076 1.08543170852327e-05 -0.00620546632167522 60 0
0.000149789726076227 -0.0856356012971707 1.08582526588296e-05 -0.00620771629724846 60 0
0.000149898328280707 -0.085697689710021 1.08621882324375e-05 -0.00620996627281285 60 0
0.000150006969840923 -0.0857598006226269 1.08661238060562e-05 -0.00621221624836837 60 0
0.000150115650756875 -0.0858219340349883 1.08700593796859e-05 -0.00621446622391505 60 0
0.000150224371028565 -0.0858840899471052 1.08739949533266e-05 -0.00621671619945286 60 0
0.000150333130655991 -0.0859462683589774 1.08779305269782e-05 -0.00621896617498182 60 0
0.000150441929639154 -0.0860084692706048 1.08818661006409e-05 -0.00622121615050193 60 0
0.000150550767978053 -0.0860706926819874 1.08858016743145e-05 -0.00622346612601318 60 0
0.00015065964567269 -0.086132938593125 1.08897372479991e-05 -0.00622571610151558 60 0
0.000150768562723064 -0.0861952070040176 1.08936728216947e-05 -0.00622796607700912 60 0
0.000150877519129176 -0.0862574979146652 1.08976083954014e-05 -0.00623021605249381 60 0
0.000150986514891024 -0.0863198113250675 1.09015439691192e-05 -0.00623246602796964 60 0
0.00015109555000861 -0.0863821472352245 1.0905479542848e-05 -0.00623471600343661 60 0
0.000151204624481934 -0.0864445056451362 1.09094151165879e-05 -0.00623696597889473 60 0
0.000151313738310995 -0.0865068865548024 1.09133506903388e-05 -0.006239215954344 60 0
0.000151422891495794 -0.086569289964223 1.09172862641009e-05 -0.00624146592978441 60 0
0.000151532084036331 -0.086631715873398 1.09212218378741e-05 -0.00624371590521596 60 0
0.000151641315932606 -0.0866941642823273 1.09251574116584e-05 -0.00624596588063866 60 0
0.000151750587184619 -0.0867566351910108 1.09290929854539e-05 -0.00624821585605251 60 0
0.00015185989779237 -0.0868191285994483 1.09330285592606e-05 -0.00625046583145749 60 0
0.00015196924775586 -0.0868816445076399 1.09369641330784e-05 -0.00625271580685363 60 0
0.000152078637075088 -0.0869441829155854 1.09408997069073e-05 -0.00625496578224091 60 0
0.000152188065750054 -0.0870067438232847 1.09448352807475e-05 -0.00625721575761933 60 0
0.000152297533780759 -0.0870693272307377 1.09487708545989e-05 -0.0062594657329889 60 0
0.000152407041167203 -0.0871319331379444 1.09527064284615e-05 -0.00626171570834961 60 0
0.000152516587909385 -0.0871945615449047 1.09566420023354e-05 -0.00626396568370147 60 0
0.000152626174007306 -0.0872572124516185 1.09605775762205e-05 -0.00626621565904447 60 0
0.000152735799460966 -0.0873198858580856 1.09645131501169e-05 -0.00626846563437862 60 0
0.000152845464270366 -0.087382581764306 1.09684487240245e-05 -0.00627071560970391 60 0
0.000152955168435504 -0.0874453001702796 1.09723842979435e-05 -0.00627296558502035 60 0
0.000153064911956382 -0.0875080410760064 1.09763198718737e-05 -0.00627521556032793 60 0
0.000153174694832999 -0.0875708044814861 1.09802554458153e-05 -0.00627746553562666 60 0
0.000153284517065356 -0.0876335903867189 1.09841910197682e-05 -0.00627971551091653 60 0
0.000153394378653452 -0.0876963987917044 1.09881265937324e-05 -0.00628196548619754 60 0
0.000153504279597288 -0.0877592296964428 1.0992062167708e-05 -0.0062842154614697 60 0
0.000153614219896864 -0.0878220831009338 1.0995997741695e-05 -0.00628646543673301 60 0
0.00015372419955218 -0.0878849590051774 1.09999333156933e-05 -0.00628871541198746 60 0
0.000153834218563236 -0.0879478574091735 1.10038688897031e-05 -0.00629096538723306 60 0
0.000153944276930032 -0.088010778312922 1.10078044637242e-05 -0.0062932153624698 60 0
0.000154054374652568 -0.0880737217164229 1.10117400377568e-05 -0.00629546533769768 60 0
0.000154164511730844 -0.088136687619676 1.10156756118009e-05 -0.00629771531291671 60 0
0.000154274688164861 -0.0881996760226812 1.10196111858563e-05 -0.00629996528812688 60 0
0.000154384903954618 -0.0882626869254385 1.10235467599233e-05 -0.0063022152633282 60 0
0.000154495159100116 -0.0883257203279477 1.10274823340017e-05 -0.00630446523852067 60 0
0.000154605453601355 -0.0883887762302089 1.10314179080916e-05 -0.00630671521370428 60 0
0.000154715787458335 -0.0884518546322218 1.1035353482193e-05 -0.00630896518887903 60 0
0.000154826160671055 -0.0885149555339864 1.10392890563059e-05 -0.00631121516404493 60 0
0.000154936573239517 -0.0885780789355026 1.10432246304304e-05 -0.00631346513920197 60 0
0.000155047025163719 -0.0886412248367704 1.10471602045664e-05 -0.00631571511435016 60 0
0.000155157516443663 -0.0887043932377896 1.1051095778714e-05 -0.00631796508948949 60 0
0.000155268047079349 -0.0887675841385602 1.10550313528731e-05 -0.00632021506461997 60 0
0.000155378617070775 -0.088830797539082 1.10589669270438e-05 -0.00632246503974159 60 0
0.000155489226417943 -0.088894033439355 1.10629025012261e-05 -0.00632471501485436 60 0
0.000155599875120853 -0.088957291839379 1.106683807542e-05 -0.00632696498995827 60 0
0.000155710563179505 -0.0890205727391541 1.10707736496256e-05 -0.00632921496505333 60 0
0.000155821290593898 -0.0890838761386801 1.10747092238428e-05 -0.00633146494013953 60 0
0.000155932057364034 -0.0891472020379569 1.10786447980716e-05 -0.00633371491521687 60 0
0.000156042863489911 -0.0892105504369844 1.10825803723121e-05 -0.00633596489028537 60 0
0.000156153708971531 -0.0892739213357625 1.10865159465643e-05 -0.006338214865345 60 0
0.000156264593808893 -0.0893373147342913 1.10904515208282e-05 -0.00634046484039578 60 0
0.000156375518001997 -0.0894007306325704 1.10943870951037e-05 -0.00634271481543771 60 0
0.000156486481550844 -0.0894641690306 1.1098322669391e-05 -0.00634496479047078 60 0
0.000156597484455433 -0.0895276299283798 1.11022582436901e-05 -0.00634721476549499 60 0
0.000156708526715765 -0.0895911133259098 1.11061938180008e-05 -0.00634946474051035 60 0
0.00015681960833184 -0.08965461922319 1.11101293923234e-05 -0.00635171471551686 60 0
0.000156930729303657 -0.0897181476202201 1.11140649666576e-05 -0.00635396469051451 60 0
0.000157041889631218 -0.0897816985170002 1.11180005410037e-05 -0.0063562146655033 60 0
0.000157153089314521 -0.0898452719135302 1.11219361153616e-05 -0.00635846464048324 60 0
0.000157264328353568 -0.0899088678098099 1.11258716897313e-05 -0.00636071461545432 60 0
0.000157375606748358 -0.0899724862058393 1.11298072641128e-05 -0.00636296459041655 60 0
0.000157486924498892 -0.0900361271016182 1.11337428385062e-05 -0.00636521456536992 60 0
0.000157598281605169 -0.0900997904971466 1.11376784129114e-05 -0.00636746454031444 60 0
0.000157709678067189 -0.0901634763924244 1.11416139873284e-05 -0.00636971451525011 60 0
0.000157821113884953 -0.0902271847874516 1.11455495617574e-05 -0.00637196449017691 60 0
0.000157932589058461 -0.0902909156822279 1.11494851361982e-05 -0.00637421446509486 60 0
0.000158044103587713 -0.0903546690767534 1.11534207106509e-05 -0.00637646444000396 60 0
0.000158155657472709 -0.090418444971028 1.11573562851156e-05 -0.0063787144149042 60 0
0.000158267250713449 -0.0904822433650515 1.11612918595922e-05 -0.00638096438979559 60 0
0.000158378883309934 -0.0905460642588239 1.11652274340807e-05 -0.00638321436467812 60 0
0.000158490555262162 -0.090609907652345 1.11691630085812e-05 -0.0063854643395518 60 0
0.000158602266570135 -0.0906737735456149 1.11730985830936e-05 -0.00638771431441662 60 0
0.000158714017233852 -0.0907376619386333 1.11770341576181e-05 -0.00638996428927258 60 0
0.000158825807253314 -0.0908015728314003 1.11809697321545e-05 -0.0063922142641197 60 0
0.000158937636628521 -0.0908655062239157 1.1184905306703e-05 -0.00639446423895795 60 0
0.000159049505359473 -0.0909294621161794 1.11888408812634e-05 -0.00639671421378735 60 0
0.000159161413446169 -0.0909934405081914 1.11927764558359e-05 -0.0063989641886079 60 0
0.000159273360888611 -0.0910574413999516 1.11967120304205e-05 -0.00640121416341959 60 0
0.000159385347686797 -0.0911214647914598 1.12006476050171e-05 -0.00640346413822242 60 0
0.000159497373840729 -0.091185510682716 1.12045831796258e-05 -0.0064057141130164 60 0
0.000159609439350406 -0.0912495790737201 1.12085187542466e-05 -0.00640796408780152 60 0
0.000159721544215829 -0.091313669964472 1.12124543288795e-05 -0.00641021406257779 60 0
0.000159833688436997 -0.0913777833549716 1.12163899035245e-05 -0.00641246403734521 60 0
0.000159945872013911 -0.0914419192452189 1.12203254781817e-05 -0.00641471401210377 60 0
0.00016005809494657 -0.0915060776352137 1.1224261052851e-05 -0.00641696398685347 60 0
0.000160170357234975 -0.0915702585249559 1.12281966275324e-05 -0.00641921396159432 60 0
0.000160282658879126 -0.0916344619144455 1.1232132202226e-05 -0.00642146393632631 60 0
0.000160394999879024 -0.0916986878036824 1.12360677769318e-05 -0.00642371391104945 60 0
0.000160507380234667 -0.0917629361926665 1.12400033516498e-05 -0.00642596388576373 60 0
0.000160619799946057 -0.0918272070813976 1.124393892638e-05 -0.00642821386046916 60 0
0.000160732259013194 -0.0918915004698758 1.12478745011224e-05 -0.00643046383516573 60 0
0.000160844757436079 -0.0919558163581009 1.12518100758771e-05 -0.00643271380985344 60 0
0.000160957295214711 -0.0920201547460729 1.1255745650644e-05 -0.00643496378453231 60 0
0.00016106987234909 -0.0920845156337915 1.12596812254232e-05 -0.00643721375920231 60 0
0.000161182488839217 -0.0921488990212569 1.12636168002147e-05 -0.00643946373386346 60 0
0.000161295144685092 -0.0922133049084688 1.12675523750184e-05 -0.00644171370851576 60 0
0.000161407839886715 -0.0922777332954272 1.12714879498345e-05 -0.0064439636831592 60 0
0.000161520574444086 -0.0923421841821319 1.12754235246628e-05 -0.00644621365779378 60 0
0.000161633348357205 -0.092406657568583 1.12793590995036e-05 -0.00644846363241951 60 0
0.000161746161626072 -0.0924711534547803 1.12832946743566e-05 -0.00645071360703639 60 0
0.000161859014250688 -0.0925356718407237 1.1287230249222e-05 -0.00645296358164441 60 0
0.000161971906231052 -0.0926002127264132 1.12911658240998e-05 -0.00645521355624357 60 0
0.000162084837567165 -0.0926647761118485 1.12951013989899e-05 -0.00645746353083388 60 0
0.000162197808259027 -0.0927293619970298 1.12990369738925e-05 -0.00645971350541534 60 0
0.000162310818306638 -0.0927939703819568 1.13029725488074e-05 -0.00646196347998793 60 0
0.000162423867709999 -0.0928586012666295 1.13069081237348e-05 -0.00646421345455168 60 0
0.000162536956469108 -0.0929232546510478 1.13108436986747e-05 -0.00646646342910657 60 0
0.000162650084583967 -0.0929879305352116 1.13147792736269e-05 -0.0064687134036526 60 0
0.000162763252054575 -0.0930526289191209 1.13187148485917e-05 -0.00647096337818978 60 0
0.000162876458880933 -0.0931173498027754 1.13226504235689e-05 -0.0064732133527181 60 0
0.00016298970506304 -0.0931820931861752 1.13265859985586e-05 -0.00647546332723757 60 0
0.000163102990600898 -0.0932468590693201 1.13305215735608e-05 -0.00647771330174818 60 0
0.000163216315494506 -0.0933116474522101 1.13344571485755e-05 -0.00647996327624994 60 0
0.000163329679743863 -0.0933764583348451 1.13383927236028e-05 -0.00648221325074284 60 0
0.000163443083348972 -0.093441291717225 1.13423282986426e-05 -0.00648446322522689 60 0
0.00016355652630983 -0.0935061475993496 1.13462638736949e-05 -0.00648671319970208 60 0
0.000163670008626439 -0.093571025981219 1.13501994487599e-05 -0.00648896317416841 60 0
0.000163783530298799 -0.093635926862833 1.13541350238374e-05 -0.00649121314862589 60 0
0.00016389709132691 -0.0937008502441914 1.13580705989275e-05 -0.00649346312307452 60 0
0.000164010691710771 -0.0937657961252944 1.13620061740302e-05 -0.00649571309751429 60 0
0.000164124331450384 -0.0938307645061417 1.13659417491455e-05 -0.0064979630719452 60 0
0.000164238010545748 -0.0938957553867333 1.13698773242735e-05 -0.00650021304636726 60 0
0.000164351728996863 -0.093960768767069 1.13738128994142e-05 -0.00650246302078047 60 0
0.00016446548680373 -0.0940258046471489 1.13777484745675e-05 -0.00650471299518482 60 0
0.000164579283966348 -0.0940908630269727 1.13816840497334e-05 -0.00650696296958031 60 0
0.000164693120484718 -0.0941559439065404 1.13856196249121e-05 -0.00650921294396695 60 0
0.00016480699635884 -0.094221047285852 1.13895552001034e-05 -0.00651146291834474 60 0
0.000164920911588714 -0.0942861731649073 1.13934907753075e-05 -0.00651371289271366 60 0
0.00016503486617434 -0.0943513215437062 1.13974263505243e-05 -0.00651596286707374 60 0
0.000165148860115719 -0.0944164924222487 1.14013619257539e-05 -0.00651821284142495 60 0
0.00016526289341285 -0.0944816858005347 1.14052975009962e-05 -0.00652046281576732 60 0
0.000165376966065733 -0.0945469016785641 1.14092330762513e-05 -0.00652271279010082 60 0
0.000165491078074369 -0.0946121400563367 1.14131686515191e-05 -0.00652496276442548 60 0
0.000165605229438758 -0.0946774009338525 1.14171042267998e-05 -0.00652721273874128 60 0
0.0001657194201589 -0.0947426843111115 1.14210398020933e-05 -0.00652946271304822 60 0
0.000165833650234795 -0.0948079901881135 1.14249753773996e-05 -0.0065317126873463 60 0
0.000165947919666443 -0.0948733185648584 1.14289109527187e-05 -0.00653396266163554 60 0
0.000166062228453844 -0.0949386694413462 1.14328465280507e-05 -0.00653621263591591 60 0
0.000166176576596999 -0.0950040428175767 1.14367821033955e-05 -0.00653846261018743 60 0
0.000166290964095908 -0.0950694386935499 1.14407176787533e-05 -0.0065407125844501 60 0
0.00016640539095057 -0.0951348570692656 1.14446532541239e-05 -0.00654296255870391 60 0
0.000166519857160986 -0.0952002979447239 1.14485888295074e-05 -0.00654521253294886 60 0
0.000166634362727156 -0.0952657613199246 1.14525244049038e-05 -0.00654746250718496 60 0
0.00016674890764908 -0.0953312471948676 1.14564599803132e-05 -0.00654971248141221 60 0
0.000166863491926759 -0.0953967555695528 1.14603955557355e-05 -0.0065519624556306 60 0
0.000166978115560191 -0.0954622864439802 1.14643311311707e-05 -0.00655421242984013 60 0
0.000167092778549379 -0.0955278398181496 1.1468266706619e-05 -0.00655646240404081 60 0
0.000167207480894321 -0.095593415692061 1.14722022820802e-05 -0.00655871237823264 60 0
0.000167322222595018 -0.0956590140657142 1.14761378575544e-05 -0.00656096235241561 60 0
0.000167437003651469 -0.0957246349391093 1.14800734330416e-05 -0.00656321232658972 60 0
0.000167551824063676 -0.095790278312246 1.14840090085419e-05 -0.00656546230075498 60 0
